Gene stable ID	Human gene stable ID	Human gene name	Gene name
ENSMUSG00000087014			Gm16364
ENSMUSG00000136870			Gm65647
ENSMUSG00000112117			Rmst
ENSMUSG00000136877			Gm65650
ENSMUSG00000136904			Gm65652
ENSMUSG00000096917			2500002B13Rik
ENSMUSG00000136905			Gm65653
ENSMUSG00000136913			Gm65655
ENSMUSG00000136933			Gm65656
ENSMUSG00000120969			Gm56813
ENSMUSG00000029019	ENSG00000120937	NPPB	Nppb
ENSMUSG00000030792	ENSG00000104901	DKKL1	Dkkl1
ENSMUSG00000136937			Gm65659
ENSMUSG00000136945			Gm65661
ENSMUSG00000089916			Gm16160
ENSMUSG00000121628			Gm4832
ENSMUSG00000041616	ENSG00000175206	NPPA	Nppa
ENSMUSG00000136983			Gm65664
ENSMUSG00000137022			Gm65665
ENSMUSG00000137026			Gm65666
ENSMUSG00000137028			Gm54168
ENSMUSG00000122428			
ENSMUSG00000029016	ENSG00000011021	CLCN6	Clcn6
ENSMUSG00000137045			Gm65669
ENSMUSG00000137050			Gm65670
ENSMUSG00000030796	ENSG00000074219	TEAD2	Tead2
ENSMUSG00000137078			Gm52636
ENSMUSG00000122453			Gm36226
ENSMUSG00000137089			Gm65672
ENSMUSG00000137122			Gm65675
ENSMUSG00000123649			Gm66556
ENSMUSG00000137162			Gm32237
ENSMUSG00000099995			1700036G14Rik
ENSMUSG00000120945			Gm56809
ENSMUSG00000137193			Gm31320
ENSMUSG00000127936			Gm66567
ENSMUSG00000137227			Gm65679
ENSMUSG00000129108			Gm66569
ENSMUSG00000129172			Gm66571
ENSMUSG00000137229			Gm65681
ENSMUSG00000137230			Gm30992
ENSMUSG00000092185			Gm20416
ENSMUSG00000097910			Hdnr
ENSMUSG00000053070	ENSG00000137691	CFAP300	Cfap300
ENSMUSG00000026199	ENSG00000163516	ANKZF1	Ankzf1
ENSMUSG00000137265			Gm65686
ENSMUSG00000137279			Gm65687
ENSMUSG00000137290			Gm65688
ENSMUSG00000137297			Gm65689
ENSMUSG00000137364			Gm65690
ENSMUSG00000137385			Gm65692
ENSMUSG00000040729	ENSG00000110318	CEP126	Cep126
ENSMUSG00000129289			Gm66586
ENSMUSG00000130064			Gm66589
ENSMUSG00000137391			Gm65697
ENSMUSG00000085121			5730437C11Rik
ENSMUSG00000033389	ENSG00000006740	ARHGAP44	Arhgap44
ENSMUSG00000130242			Gm66592
ENSMUSG00000132265			Gm66595
ENSMUSG00000079173	ENSG00000146839	ZAN	Zan
ENSMUSG00000137408			Gm65698
ENSMUSG00000137443			Gm65699
ENSMUSG00000137456			Gm65700
ENSMUSG00000111845			Gm7495
ENSMUSG00000137509			Gm65701
ENSMUSG00000084747			Mir1899
ENSMUSG00000110828			Gm47517
ENSMUSG00000097339			Gm26671
ENSMUSG00000132636			Gm66609
ENSMUSG00000031997	ENSG00000137672	TRPC6	Trpc6
ENSMUSG00000132734			Gm66610
ENSMUSG00000132798			Gm66613
ENSMUSG00000135013			Gm66614
ENSMUSG00000135826			Gm66616
ENSMUSG00002075017			Gm55043
ENSMUSG00000065524	ENSG00000207586	MIR135A2	Mir135a-2
ENSMUSG00002076545			Gm55044
ENSMUSG00000137537			Gm65703
ENSMUSG00002075375			Gm55045
ENSMUSG00000137571			Gm40068
ENSMUSG00002075948			Gm55046
ENSMUSG00000026200	ENSG00000163521	GLB1L	Glb1l
ENSMUSG00002075598			Gm55048
ENSMUSG00002076875			Gm55049
ENSMUSG00000106230			Gm29811
ENSMUSG00000121987			
ENSMUSG00002076982			Gm55050
ENSMUSG00002075145			Gm55051
ENSMUSG00000093227	ENSG00000221479	MIR1251	Mir1251
ENSMUSG00000098040			Gm20757
ENSMUSG00000142484			Gm66622
ENSMUSG00000142522			Gm66623
ENSMUSG00000097714			Gm20109
ENSMUSG00000030798	ENSG00000104894	CD37	Cd37
ENSMUSG00000137661			Gm65706
ENSMUSG00000091366			Gm17040
ENSMUSG00000117131			Gm41506
ENSMUSG00000137682			Gm65708
ENSMUSG00000079225			Gm9531
ENSMUSG00000137746			Gm65709
ENSMUSG00000090136			Gm10177
ENSMUSG00000111104			Gm8512
ENSMUSG00000083473			Gm13207
ENSMUSG00000121655			Gm65989
ENSMUSG00000111776			Gm47124
ENSMUSG00000029009	ENSG00000177000	MTHFR	Mthfr
ENSMUSG00000019853	ENSG00000051620	HEBP2	Hebp2
ENSMUSG00000057818			1600029O15Rik
ENSMUSG00000117250			Gm49871
ENSMUSG00000121691			1600029O15Rik
ENSMUSG00000137769			Gm65711
ENSMUSG00000117229			Gm35550
ENSMUSG00000137771			Gm41988
ENSMUSG00000070282			3000002C10Rik
ENSMUSG00000137784			Gm65712
ENSMUSG00000137800			Gm65713
ENSMUSG00000121717			Gm65993
ENSMUSG00000121725			Gm38503
ENSMUSG00000111381			Gm34424
ENSMUSG00000074250			Gm10653
ENSMUSG00000111173			Gm48297
ENSMUSG00000019852	ENSG00000112379	ARFGEF3	Arfgef3
ENSMUSG00000121721			Gm10653
ENSMUSG00000087052			Gm8093
ENSMUSG00000111662			Gm7435
ENSMUSG00000066767			Gm3867
ENSMUSG00000121824			Gm65996
ENSMUSG00000120398			Gm56885
ENSMUSG00000111023			Gm48391
ENSMUSG00000121450			Gm66645
ENSMUSG00000031998			1700128F08Rik
ENSMUSG00000033335	ENSG00000079805	DNM2	Dnm2
ENSMUSG00000132672			Gm66646
ENSMUSG00000132791			Gm66650
ENSMUSG00000117231			Gm41609
ENSMUSG00000076499	ENSG00000237254	TRBV30	Trbv31
ENSMUSG00000096461			Igkv14-130
ENSMUSG00000093906			Igkv9-129
ENSMUSG00000094320			Chchd2-ps
ENSMUSG00000029007	ENSG00000177674	AGTRAP	Agtrap
ENSMUSG00000095737			Igkv11-125
ENSMUSG00000096515			Igkv14-100
ENSMUSG00000076525			Igkv1-99
ENSMUSG00000076526			Igkv12-98
ENSMUSG00000098814			Igkv19-93
ENSMUSG00000094152	ENSG00000063127	SLC6A16	Slc6a16
ENSMUSG00000029005	ENSG00000162490	DRAXIN	Draxin
ENSMUSG00000076534			Igkv12-89
ENSMUSG00000097154			Gm26510
ENSMUSG00000076536			Igkv4-86
ENSMUSG00000083935			Gm12294
ENSMUSG00002076772			Gm55870
ENSMUSG00000082857			Gm12293
ENSMUSG00000098097			6530403H02Rik
ENSMUSG00000020542	ENSG00000141052	MYOCD	Myocd
ENSMUSG00000076570			Igkv12-38
ENSMUSG00000076572	ENSG00000211625	IGKV3D-20	Igkv18-36
ENSMUSG00000076572	ENSG00000211632	IGKV3D-11	Igkv18-36
ENSMUSG00000076572	ENSG00000233999	IGKV3OR2-268	Igkv18-36
ENSMUSG00000076572	ENSG00000241351	IGKV3-11	Igkv18-36
ENSMUSG00000076572	ENSG00000224041	IGKV3D-15	Igkv18-36
ENSMUSG00000076572	ENSG00000239951	IGKV3-20	Igkv18-36
ENSMUSG00000076572	ENSG00000243063	IGKV3-7	Igkv18-36
ENSMUSG00000076572	ENSG00000244437	IGKV3-15	Igkv18-36
ENSMUSG00000076572	ENSG00000228325	IGKV3D-7	Igkv18-36
ENSMUSG00000088281			Gm23585
ENSMUSG00000070568			Slc6a21
ENSMUSG00000029003	ENSG00000116670	MAD2L2	Mad2l2
ENSMUSG00000076573			Igkv1-35
ENSMUSG00000099139			1110028F18Rik
ENSMUSG00000121993			Gm65894
ENSMUSG00000122015			Gm65895
ENSMUSG00000076575	ENSG00000211598	IGKV4-1	Igkv7-33
ENSMUSG00000122028			Gm65896
ENSMUSG00000112113			Gm47698
ENSMUSG00000111488			Gm31378
ENSMUSG00000076578			Igkv6-29
ENSMUSG00000076591	ENSG00000211598	IGKV4-1	Igkv8-16
ENSMUSG00000122059			Gm65901
ENSMUSG00000106683			Gm43263
ENSMUSG00000120255			Gm56948
ENSMUSG00000108961			Gm32540
ENSMUSG00000052631	ENSG00000152292	SH2D6	Sh2d6
ENSMUSG00000122105			Gm65902
ENSMUSG00000122106			Gm65903
ENSMUSG00000122129			Gm65906
ENSMUSG00000122137			Gm65907
ENSMUSG00000106476			Rpl36-ps9
ENSMUSG00000029711	ENSG00000130427	EPO	Epo
ENSMUSG00000122143			Gm65908
ENSMUSG00000111952			Gm4489
ENSMUSG00000109714			Gm35021
ENSMUSG00000038260	ENSG00000130529	TRPM4	Trpm4
ENSMUSG00002076477			Gm56348
ENSMUSG00000026201	ENSG00000115661	STK16	Stk16
ENSMUSG00000122183			Gm40697
ENSMUSG00000122198			Gm65917
ENSMUSG00000122224			Gm65919
ENSMUSG00000122263			Gm65920
ENSMUSG00000122305			Gm65921
ENSMUSG00000087177			E130307A14Rik
ENSMUSG00000029715	ENSG00000172336	POP7	Pop7
ENSMUSG00000055401	ENSG00000116663	FBXO6	Fbxo6
ENSMUSG00000110148			5830408C22Rik
ENSMUSG00000105851			9130604C24Rik
ENSMUSG00000106237			Gm8066
ENSMUSG00000029714	ENSG00000146830	GIGYF1	Gigyf1
ENSMUSG00000120095			Gm26664
ENSMUSG00000117226			Gm31235
ENSMUSG00002075548	ENSG00000201351	Y_RNA	Gm56393
ENSMUSG00002075548	ENSG00000252254	Y_RNA	Gm56393
ENSMUSG00002075548	ENSG00000207351	Y_RNA	Gm56393
ENSMUSG00000001508	ENSG00000108823	SGCA	Sgca
ENSMUSG00000120129			Gm56848
ENSMUSG00000026202	ENSG00000127824	TUBA4A	Tuba4a
ENSMUSG00000120358			Gm56786
ENSMUSG00000137834			Gm65746
ENSMUSG00000137840			Gm34576
ENSMUSG00000029713	ENSG00000172354	GNB2	Gnb2
ENSMUSG00000117038			Gm49880
ENSMUSG00000096988			A930029G22Rik
ENSMUSG00000030016	ENSG00000075292	ZNF638	Zfp638
ENSMUSG00000137860			Gm52615
ENSMUSG00000120182			Gm56775
ENSMUSG00000038994			H1f9
ENSMUSG00000117069			Gm49894
ENSMUSG00000120485			Gm35340
ENSMUSG00000038976	ENSG00000108819	PPP1R9B	Ppp1r9b
ENSMUSG00000121122			Gm56904
ENSMUSG00000122340			Gm65941
ENSMUSG00000122348			Gm65942
ENSMUSG00000137871			Gm65747
ENSMUSG00000137872			Gm65748
ENSMUSG00000137876			Gm40066
ENSMUSG00000096094			A630095N17Rik
ENSMUSG00000122363			Gm65946
ENSMUSG00000121345			2610005L07Rik
ENSMUSG00000086915			Gm16364
ENSMUSG00002075472			Gm56481
ENSMUSG00000081158			Gm13521
ENSMUSG00000036093	ENSG00000162980	ARL5A	Arl5a
ENSMUSG00000137903			Gm65750
ENSMUSG00000117193			Gm36252
ENSMUSG00000118482			Gm50472
ENSMUSG00000105811			Gm42707
ENSMUSG00000026203	ENSG00000135924	DNAJB2	Dnajb2
ENSMUSG00000099043			Mir7022
ENSMUSG00000029001	ENSG00000132879	FBXO44	Fbxo44
ENSMUSG00000112647			Gm5427
ENSMUSG00000117351			Gm31615
ENSMUSG00000082132			Gm13541
ENSMUSG00000025201			Bloc1s2-ps
ENSMUSG00000097164			Cep83os
ENSMUSG00000055371	ENSG00000115145	STAM2	Stam2
ENSMUSG00000046721			Rpl14-ps1
ENSMUSG00000137939			
ENSMUSG00000038239	ENSG00000130528	HRC	Hrc
ENSMUSG00000047181	ENSG00000167100	SAMD14	Samd14
ENSMUSG00000003863	ENSG00000177380	PPFIA3	Ppfia3
ENSMUSG00000122401			Gm40642
ENSMUSG00000137941			Gm65751
ENSMUSG00000137955			Gm65753
ENSMUSG00000137968			Gm65755
ENSMUSG00000122405			Gm40627
ENSMUSG00000086867			Gm4577
ENSMUSG00000137972			Gm65757
ENSMUSG00000121208			Gm56917
ENSMUSG00000137974			Gm65758
ENSMUSG00000122446			Gm65971
ENSMUSG00000092241			Gm20522
ENSMUSG00000137985			Gm65762
ENSMUSG00000138009			Gm65763
ENSMUSG00000138011			Gm65765
ENSMUSG00000121716			Gm65770
ENSMUSG00000133787			Gm65383
ENSMUSG00000038967	ENSG00000005882	PDK2	Pdk2
ENSMUSG00000090936			Gm17705
ENSMUSG00000122465			Gm65972
ENSMUSG00000122482			Gm65973
ENSMUSG00000142602			Gm65876
ENSMUSG00000142562			Gm65873
ENSMUSG00000138050			Gm65774
ENSMUSG00000143675			Gm65911
ENSMUSG00000122501			Gm65975
ENSMUSG00000138096			Gm40125
ENSMUSG00000122519			Gm65976
ENSMUSG00000122525			Gm51808
ENSMUSG00000122530			Gm65977
ENSMUSG00000122550			Gm65978
ENSMUSG00000120730			Gm56794
ENSMUSG00000122554			Gm65979
ENSMUSG00000120349			Gm56884
ENSMUSG00000122558			Gm26752
ENSMUSG00000081650			Gm16181
ENSMUSG00000112433			Gm30122
ENSMUSG00000024393	ENSG00000204469	PRRC2A	Prrc2a
ENSMUSG00000122577			Gm65980
ENSMUSG00000138101			Gm40140
ENSMUSG00000122581			Gm65981
ENSMUSG00000026204	ENSG00000054356	PTPRN	Ptprn
ENSMUSG00000122590			Gm40590
ENSMUSG00000122610			Gm65983
ENSMUSG00000122618			Gm65984
ENSMUSG00000054426			A930005H10Rik
ENSMUSG00000122628			Gm65985
ENSMUSG00000111888			Gm46212
ENSMUSG00000001507	ENSG00000005884	ITGA3	Itga3
ENSMUSG00000122712			Gm65987
ENSMUSG00000122746			Gm40684
ENSMUSG00000112242			Gm10747
ENSMUSG00000138141			Gm65783
ENSMUSG00000098597			Mir6418
ENSMUSG00000090873			Gm17112
ENSMUSG00000102203			4930412E21Rik
ENSMUSG00000085815			Gm13548
ENSMUSG00000029712	ENSG00000077080	ACTL6B	Actl6b
ENSMUSG00000112146			Gm46210
ENSMUSG00000061136	ENSG00000196504	PRPF40A	Prpf40a
ENSMUSG00000041556	ENSG00000116661	FBXO2	Fbxo2
ENSMUSG00000122782			Gm65990
ENSMUSG00000120466			Gm40741
ENSMUSG00000122802			Gm65994
ENSMUSG00000112083			Gm47107
ENSMUSG00000138218			Gm65785
ENSMUSG00000023151	ENSG00000214954	LRRC69	Lrrc69
ENSMUSG00000103695			A830029E22Rik
ENSMUSG00000138280			Gm33066
ENSMUSG00000097365			C030034L19Rik
ENSMUSG00000111587			Gm32338
ENSMUSG00000035024	ENSG00000151503	NCAPD3	Ncapd3
ENSMUSG00000122879			Gm66002
ENSMUSG00000122925			Gm66003
ENSMUSG00000122966			Gm66004
ENSMUSG00000123004			Gm66005
ENSMUSG00000123006			Gm66007
ENSMUSG00000123027			Gm66008
ENSMUSG00000123029			Gm36628
ENSMUSG00000138297			Gm65786
ENSMUSG00000083280			Gm11838
ENSMUSG00000123067			Gm66009
ENSMUSG00000086587	ENSG00000253250	C8orf88	Gm11837
ENSMUSG00000123086			Gm66010
ENSMUSG00000138311			Gm31210
ENSMUSG00000112707			D830005E20Rik
ENSMUSG00000138315			Gm65787
ENSMUSG00000138338			Gm65788
ENSMUSG00000138346			Gm65789
ENSMUSG00000138349			Gm65790
ENSMUSG00000040536	ENSG00000123119	NECAB1	Necab1
ENSMUSG00000102215			Gm2464
ENSMUSG00000123117			
ENSMUSG00000123133			Gm66012
ENSMUSG00000123174			Gm66013
ENSMUSG00000112397			Gm10824
ENSMUSG00000104659			Gm31739
ENSMUSG00000033061	ENSG00000182698	RESP18	Resp18
ENSMUSG00000029716	ENSG00000106327	TFR2	Tfr2
ENSMUSG00000144229	ENSG00000288841		
ENSMUSG00000144229	ENSG00000289282		
ENSMUSG00000138358			Gm65791
ENSMUSG00000109027			Or14c47-ps1
ENSMUSG00000117154			Gm7898
ENSMUSG00000138377			Gm65792
ENSMUSG00000123271			Gm66016
ENSMUSG00000097032			4930539J05Rik
ENSMUSG00000140466			Gm41543
ENSMUSG00000123276			Gm66017
ENSMUSG00000123277			Gm66018
ENSMUSG00000003872	ENSG00000104863	LIN7B	Lin7b
ENSMUSG00000123297			Gm66020
ENSMUSG00000123306			Gm66021
ENSMUSG00000100556			Gm28902
ENSMUSG00000140395			n-TKctt14
ENSMUSG00000140489			Gm65759
ENSMUSG00000083073			Gm11845
ENSMUSG00000123325			Gm66022
ENSMUSG00000026209	ENSG00000123992	DNPEP	Dnpep
ENSMUSG00000080303			Gm12419
ENSMUSG00000084267			Gm12417
ENSMUSG00000117322			6330415G19Rik
ENSMUSG00000028488	ENSG00000107295	SH3GL2	Sh3gl2
ENSMUSG00000123344			Gm66024
ENSMUSG00000123393			Gm66026
ENSMUSG00000123402			Gm34114
ENSMUSG00000138739			Gm65677
ENSMUSG00000118572			Gm53023
ENSMUSG00000143194			Gm65889
ENSMUSG00000043747	ENSG00000262152	GREP1	Grep1
ENSMUSG00000112878			1700042O05Rik
ENSMUSG00000110070			Gm45619
ENSMUSG00000123442			Gm66027
ENSMUSG00000063511	ENSG00000104852	SNRNP70	Snrnp70
ENSMUSG00000123466			Gm46182
ENSMUSG00000120589			Gm56803
ENSMUSG00000138449			Gm65794
ENSMUSG00000106429			Gm10685
ENSMUSG00000119994			A430046D13Rik
ENSMUSG00000138484			Gm65797
ENSMUSG00000097804			Gm16685
ENSMUSG00000121492			6820431F20Rik
ENSMUSG00000061298	ENSG00000186094	AGBL4	Agbl4
ENSMUSG00000138505			Gm65804
ENSMUSG00000086438			Asb17os
ENSMUSG00000105975			Gm9831
ENSMUSG00000123482			Gm29916
ENSMUSG00000123487			Gm40672
ENSMUSG00000091575			2010016I18Rik
ENSMUSG00000123494			Gm66032
ENSMUSG00000123508			Gm66034
ENSMUSG00000123522			Gm66035
ENSMUSG00000123535			Gm66036
ENSMUSG00000123559			
ENSMUSG00000023908	ENSG00000127564	PKMYT1	Pkmyt1
ENSMUSG00000001510	ENSG00000064195	DLX3	Dlx3
ENSMUSG00000138557			Gm65809
ENSMUSG00000097372			Gm26876
ENSMUSG00000112874			Gm34297
ENSMUSG00000138582			Gm65810
ENSMUSG00000138610			Gm65811
ENSMUSG00000083548			Gm11514
ENSMUSG00000020872	ENSG00000176358	TAC4	Tac4
ENSMUSG00000138619			Gm34924
ENSMUSG00000055403			4933427D06Rik
ENSMUSG00000112331			Gm33035
ENSMUSG00000121644			Gm65298
ENSMUSG00000123112			Gm65300
ENSMUSG00000138622			Gm65812
ENSMUSG00000023909	ENSG00000162073	PAQR4	Paqr4
ENSMUSG00000138636			Gm65813
ENSMUSG00000124742			
ENSMUSG00000138647			Gm32177
ENSMUSG00000085509			Gm11521
ENSMUSG00000039741	ENSG00000266074	BAHCC1	Bahcc1
ENSMUSG00000041986	ENSG00000110675	ELMOD1	Elmod1
ENSMUSG00000040680	ENSG00000131650	KREMEN2	Kremen2
ENSMUSG00000123597			Gm66039
ENSMUSG00000030321	ENSG00000172771	EFCAB12	Efcab12
ENSMUSG00000123613			Gm66040
ENSMUSG00000123628			Gm66042
ENSMUSG00000138653			Gm40076
ENSMUSG00000081813			Gm12806
ENSMUSG00000082348			Gm12807
ENSMUSG00000081068			Gm12804
ENSMUSG00000123633			Gm66044
ENSMUSG00000083904			Gm12805
ENSMUSG00000120252			Gm31504
ENSMUSG00000028545	ENSG00000162373	BEND5	Bend5
ENSMUSG00000026960	ENSG00000177917	ARL6IP6	Arl6ip6
ENSMUSG00000097006			9530082P21Rik
ENSMUSG00000138668			Gm65814
ENSMUSG00000126384			Gm65310
ENSMUSG00000138671			Gm65815
ENSMUSG00000127510			Gm65311
ENSMUSG00000138682			Gm40173
ENSMUSG00000042213	ENSG00000172671	ZFAND4	Zfand4
ENSMUSG00000127887			Gm65312
ENSMUSG00000123659			Gm66047
ENSMUSG00000129243			Gm53473
ENSMUSG00000123661			Gm66049
ENSMUSG00000123671			Gm66050
ENSMUSG00000123677			Gm36089
ENSMUSG00000088928	ENSG00000252562	RNU6-922P	Gm25898
ENSMUSG00000082472			Gm13501
ENSMUSG00000032336	ENSG00000156642	NPTN	Nptn
ENSMUSG00000102067			Gm29230
ENSMUSG00000040097	ENSG00000059122	FLYWCH1	Flywch1
ENSMUSG00000080716			Gm13503
ENSMUSG00000083287			Idi1-ps1
ENSMUSG00000088628			Gm23315
ENSMUSG00000075334	ENSG00000177519	RPRM	Rprm
ENSMUSG00000064596			Gm22298
ENSMUSG00000123681			Gm66052
ENSMUSG00000082096			Gm13505
ENSMUSG00000080742			Gm14035
ENSMUSG00000083684			Gm14034
ENSMUSG00000133321			Gm65319
ENSMUSG00000106108			Gm43221
ENSMUSG00000060988	ENSG00000144278	GALNT13	Galnt13
ENSMUSG00000134449			Gm65320
ENSMUSG00000120839			Gm56994
ENSMUSG00000138719			Gm65822
ENSMUSG00000120659			Gm56983
ENSMUSG00000140318			Gm65322
ENSMUSG00000086148			Gm15271
ENSMUSG00000138722			Gm65823
ENSMUSG00000144066			
ENSMUSG00000138734			Gm65824
ENSMUSG00000138757			Gm65825
ENSMUSG00000123720			Gm66054
ENSMUSG00000138762			Gm65826
ENSMUSG00000138775			Gm35891
ENSMUSG00000123725			Gm66056
ENSMUSG00000123730			Gm66058
ENSMUSG00000026208	ENSG00000175084	DES	Des
ENSMUSG00002076838			Gm55364
ENSMUSG00000034401	ENSG00000132122	SPATA6	Spata6
ENSMUSG00000037221	ENSG00000106330	MOSPD3	Mospd3
ENSMUSG00000115692			Gm49163
ENSMUSG00000086719			Gm16275
ENSMUSG00000123732			Gm66059
ENSMUSG00000105952			Gm40153
ENSMUSG00000023911	ENSG00000162076	FLYWCH2	Flywch2
ENSMUSG00000123756			Gm66060
ENSMUSG00002076924			Gm56109
ENSMUSG00000038201	ENSG00000104848	KCNA7	Kcna7
ENSMUSG00002076666			Gm55885
ENSMUSG00000023737			1700082M22Rik
ENSMUSG00000015869	ENSG00000161542	PRPSAP1	Prpsap1
ENSMUSG00000030165	ENSG00000134539	KLRD1	Klrd1
ENSMUSG00000074121	ENSG00000225950	NTF4	Ntf5
ENSMUSG00000140073			Gm52285
ENSMUSG00000120422			Gm38537
ENSMUSG00000039218	ENSG00000167978	SRRM2	Srrm2
ENSMUSG00000123763			
ENSMUSG00000123773			Gm66062
ENSMUSG00000110652			Gm33023
ENSMUSG00000123793			Gm66064
ENSMUSG00000123815			Gm66065
ENSMUSG00000123858			Gm40728
ENSMUSG00000118462	ENSG00000268655	SAXO3	Lhb
ENSMUSG00000123866			Gm66067
ENSMUSG00000096922			Gm17308
ENSMUSG00000123879			Gm66068
ENSMUSG00000123882			Gm66069
ENSMUSG00000120795			Gm56990
ENSMUSG00000123938			Gm66070
ENSMUSG00000100916			Lhb
ENSMUSG00000123974			Gm66071
ENSMUSG00000089716			Gm6264
ENSMUSG00000123976			Gm66072
ENSMUSG00000105085			Gm42567
ENSMUSG00000123986			Gm66074
ENSMUSG00000030228	ENSG00000139144	PIK3C2G	Pik3c2g
ENSMUSG00000079457			Gm7609
ENSMUSG00000003868	ENSG00000183207	RUVBL2	Ruvbl2
ENSMUSG00000124005			Gm66078
ENSMUSG00000124025			Gm66079
ENSMUSG00000013936	ENSG00000111245	MYL2	Myl2
ENSMUSG00000124051			Gm66081
ENSMUSG00000121740			4930403O15Rik
ENSMUSG00000089272			Gm24549
ENSMUSG00000118618			Gm52950
ENSMUSG00000089352			Gm25489
ENSMUSG00000138837			Gm65848
ENSMUSG00000090252			Gm16028
ENSMUSG00000082301			Gm14032
ENSMUSG00000079455			Sp110-ps1
ENSMUSG00000044522			A730020M07Rik
ENSMUSG00000124063			Gm53592
ENSMUSG00000026824	ENSG00000162989	KCNJ3	Kcnj3
ENSMUSG00000119971			Gm56821
ENSMUSG00000044633			B530045E10Rik
ENSMUSG00000081318			Rpl36-ps1
ENSMUSG00000100779			Sphkos
ENSMUSG00000082971			Gm13517
ENSMUSG00000061878	ENSG00000176170	SPHK1	Sphk1
ENSMUSG00000082499			Gm13615
ENSMUSG00000082142			Gm13518
ENSMUSG00000098437			Mir195b
ENSMUSG00000089652			Gm16025
ENSMUSG00000082578			Gm13527
ENSMUSG00000124186			Gm29944
ENSMUSG00000026826	ENSG00000153234	NR4A2	Nr4a2
ENSMUSG00000089937			Gm7281
ENSMUSG00000118591			Gm52955
ENSMUSG00000118607			Gm7592
ENSMUSG00000070034	ENSG00000135899	SP110	Sp110
ENSMUSG00000112477			Gm48657
ENSMUSG00000138855			Gm65857
ENSMUSG00000138873			Gm65858
ENSMUSG00000124211			Gm66084
ENSMUSG00000032280	ENSG00000140332	TLE3	Tle3
ENSMUSG00000111514			E230014E18Rik
ENSMUSG00000138891			Gm65861
ENSMUSG00000140115			Gm65738
ENSMUSG00000138892			Gm65862
ENSMUSG00000117219			Gm49911
ENSMUSG00000120153			Gm56804
ENSMUSG00000092981			Mir5125
ENSMUSG00000055839	ENSG00000103363	ELOB	Elob
ENSMUSG00000109062			Gm44622
ENSMUSG00000120557			Gm56961
ENSMUSG00000124265			Gm66088
ENSMUSG00000124275			Gm40784
ENSMUSG00000138931			Gm65868
ENSMUSG00000101969			Gm20125
ENSMUSG00000138964			Gm65869
ENSMUSG00000139012			Gm65870
ENSMUSG00000139026			Gm65871
ENSMUSG00000105816			D030025E07Rik
ENSMUSG00000098684			Gm27246
ENSMUSG00000049620	ENSG00000103355	PRSS33	Prss33
ENSMUSG00000124331			Gm33481
ENSMUSG00000124364			Gm66102
ENSMUSG00000139029			Gm65879
ENSMUSG00000139033			Gm65880
ENSMUSG00000087163			Gm16230
ENSMUSG00000139050			Gm65881
ENSMUSG00000139065			Gm40080
ENSMUSG00000139076			Gm65882
ENSMUSG00000139160			Gm33845
ENSMUSG00000090103			Gm16094
ENSMUSG00000070031			Sp140
ENSMUSG00000024114	ENSG00000215148	PRSS41	Prss41
ENSMUSG00000104669			Gm38411
ENSMUSG00000124371			Gm66105
ENSMUSG00000112730			4930567K20Rik
ENSMUSG00000139201			Gm65883
ENSMUSG00000120615			Gm56802
ENSMUSG00000043036			Ccdc63
ENSMUSG00000080812			Atp5k-ps4
ENSMUSG00000026827	ENSG00000115159	GPD2	Gpd2
ENSMUSG00000003865	ENSG00000104812	GYS1	Gys1
ENSMUSG00000139207			
ENSMUSG00000082686			Gm12961
ENSMUSG00000100514			Gm12960
ENSMUSG00000028544	ENSG00000117834	SLC5A9	Slc5a9
ENSMUSG00000124392			Gm66106
ENSMUSG00000124398			Gm66107
ENSMUSG00000124407			Gm66108
ENSMUSG00000048992			Prss32
ENSMUSG00000124424			Gm40732
ENSMUSG00000112265			Gm34983
ENSMUSG00000076555			Igkv4-57-1
ENSMUSG00000026222	ENSG00000079263	SP140	Sp100
ENSMUSG00000038828	ENSG00000119777	TMEM214	Tmem214
ENSMUSG00000105369			Igkv13-57-1
ENSMUSG00000076556			Igkv4-57
ENSMUSG00000124449			Gm46226
ENSMUSG00000124465			Gm40612
ENSMUSG00000074398			Gm15441
ENSMUSG00000089697			Gm15947
ENSMUSG00000098295			Gm19872
ENSMUSG00000024116	ENSG00000007038	PRSS21	Prss21
ENSMUSG00000106546			Igkv13-56-1
ENSMUSG00000106016			Igkv4-56
ENSMUSG00000124466			Gm66116
ENSMUSG00000106213			Igkv13-55-1
ENSMUSG00000112082			Gm35035
ENSMUSG00000096833			Igkv4-55
ENSMUSG00000124491			Gm66121
ENSMUSG00000124504			Gm66122
ENSMUSG00000050708	ENSG00000087086	FTL	Ftl1
ENSMUSG00000105301			Igkv13-54-1
ENSMUSG00000124506			Gm66123
ENSMUSG00000094319			Igkv4-54
ENSMUSG00000124520			Gm66124
ENSMUSG00000097786			4933429H19Rik
ENSMUSG00000110874			D030045P18Rik
ENSMUSG00000139235			Gm65899
ENSMUSG00000139242			Gm65900
ENSMUSG00000083314			Gm11742
ENSMUSG00000096445			Dcpp1
ENSMUSG00000097124			A530020G20Rik
ENSMUSG00000120081			Gm57354
ENSMUSG00000095753			Igkv4-53
ENSMUSG00000121184			Gm57395
ENSMUSG00000121249			Gm57407
ENSMUSG00000087113			Gm11714
ENSMUSG00000124563			Gm66126
ENSMUSG00000044061			Or2w25
ENSMUSG00000079542			Gm42606
ENSMUSG00000124570			Gm66127
